id,sku
54994,851
54993,850
54992,846
54991,845
54990,843
54989,832
54988,824
54987,822
54986,809
54985,800
54984,794
54983,785
54982,777
54981,775
54980,772
54979,767
54978,724
54977,722
54976,719
54975,694
54974,692
54973,684
54972,683
54971,679
54970,678
54969,677
54968,675
54967,674
54966,673
54965,672
54964,671
54963,670
54962,669
54961,667
54960,666
54959,665
54958,663
54957,662
54956,659
54955,658
54954,656
54953,631
54952,630
54951,626
54950,620
54949,613
54948,612
54947,610
54946,609
54945,606
54944,605
54943,604
54942,603
54941,602
54940,601
54939,600
54938,593
54937,592
54936,586
54935,567
54934,560
54933,552
54932,551
54931,548
54930,546
54929,541
54928,539
54927,532
54926,530
54925,522
54924,520
54923,518
54922,513
54921,508
54920,503
54919,502
54918,501
54917,500
54916,499
54915,497
54914,496
54913,494
54912,493
54911,492
54910,491
54909,490
54908,489
54907,488
54906,487
54905,486
54904,484
54903,483
54902,482
54901,481
54900,480
54899,477
54898,467
54897,464
54896,463
54895,462
54894,421
54893,420
54892,413
54891,412
54890,411
54889,405
54888,404
54887,396
54886,383
54885,382
54884,381
54883,380
54882,378
54881,371
54880,365
54879,361
54878,359
54877,358
54876,357
54875,345
54874,344
54873,343
54872,334
54871,321
54870,318
54869,317
54868,313
54867,311
54866,309
54865,306
54864,305
54863,303
54862,299
54861,292
54860,285
54859,284
54858,283
54857,281
54856,280
54855,279
54854,277
54853,276
54852,274
54851,272
54850,268
54849,263
54848,261
54847,258
54846,252
54845,248
54844,244
54843,239
54842,235
54841,234
54840,226
54839,225
54838,224
54837,221
54836,219
54835,218
54834,217
54833,215
54832,214
54831,212
54830,204
54829,203
54828,200
54827,199
54826,197
54825,196
54824,194
54823,191
54822,189
54821,188
54820,187
54819,186
54818,184
54817,183
54816,182
54815,181
54814,178
54813,176
54812,170
54811,167
54810,166
54809,163
54808,162
54807,161
54806,159
54805,157
54804,155
54803,151
54802,144
54801,143
54800,136
54799,130
54798,128
54797,127
54796,126
54795,125
54794,122
54793,114
54792,113
54791,106
54790,105
54789,102
54788,96
54787,95
54786,92
54785,87
54784,86
54783,85
54782,81
54781,80
54780,76
54779,75
54778,74
54777,69
54776,68
54775,64
54774,54
54773,52
54772,47
54771,42
54770,34
54769,32
54768,31
54767,29
54766,23
54765,17
54764,14
54763,13
54762,12
54761,11
54760,5
